Date,Company,Country,Pacient_Category,Treatments,Avg treatment time in minutes
18/12/2023 00:00,VetGroup,Italy,Cats,4,20.08
18/12/2023 00:00,VetGroup,Poland,Dogs,64,15.1
18/12/2023 00:00,VetGroup,Poland,Cats,11,19.96
19/12/2023 00:00,VetGroup,Portugal,Dogs,5,83.35
19/12/2023 00:00,VetGroup,Portugal,Cats,2,15.17
19/12/2023 00:00,VetGroup,Spain,Dogs,10,59.59
19/12/2023 00:00,VetGroup,Spain,Cats,1,9.71
19/12/2023 00:00,VetGroup,France,Dogs,35,91.89
19/12/2023 00:00,VetGroup,France,Cats,1,67.25
19/12/2023 00:00,VetGroup,Germany,Dogs,22,106.61
19/12/2023 00:00,VetGroup,Italy,Dogs,9,35.89
19/12/2023 00:00,VetGroup,Italy,Cats,1,76.66
19/12/2023 00:00,VetGroup,Poland,Dogs,55,15.25
19/12/2023 00:00,VetGroup,Poland,Cats,9,9.72
20/12/2023 00:00,VetGroup,Portugal,Dogs,6,195.69
20/12/2023 00:00,VetGroup,Portugal,Cats,2,16.34
20/12/2023 00:00,VetGroup,Spain,Dogs,11,63.55
20/12/2023 00:00,VetGroup,Spain,Cats,1,19.41
20/12/2023 00:00,VetGroup,France,Dogs,32,134.09
20/12/2023 00:00,VetGroup,France,Cats,1,62.09
20/12/2023 00:00,VetGroup,Germany,Dogs,23,105.34
20/12/2023 00:00,VetGroup,Germany,Cats,1,1.76
20/12/2023 00:00,VetGroup,Italy,Dogs,7,99.96
20/12/2023 00:00,VetGroup,Italy,Cats,1,66.47
20/12/2023 00:00,VetGroup,Poland,Dogs,53,18.62
20/12/2023 00:00,VetGroup,Poland,Cats,11,8.14
21/12/2023 00:00,VetGroup,Portugal,Dogs,5,87.11
21/12/2023 00:00,VetGroup,Portugal,Cats,2,11.22
21/12/2023 00:00,VetGroup,Spain,Dogs,10,62.34
21/12/2023 00:00,VetGroup,Spain,Cats,1,2.65
21/12/2023 00:00,VetGroup,France,Dogs,38,99.32
21/12/2023 00:00,VetGroup,France,Cats,1,58.86
21/12/2023 00:00,VetGroup,Germany,Dogs,30,114.33
21/12/2023 00:00,VetGroup,Italy,Dogs,6,194.28
21/12/2023 00:00,VetGroup,Italy,Cats,1,35.1
21/12/2023 00:00,VetGroup,Poland,Dogs,56,23.38
21/12/2023 00:00,VetGroup,Poland,Cats,14,12.86
22/12/2023 00:00,VetGroup,Portugal,Dogs,6,95.94
22/12/2023 00:00,VetGroup,Portugal,Cats,2,16.49
22/12/2023 00:00,VetGroup,Spain,Dogs,13,64.28
22/12/2023 00:00,VetGroup,Spain,Cats,1,7.88
22/12/2023 00:00,VetGroup,France,Dogs,40,135.86
22/12/2023 00:00,VetGroup,France,Cats,2,78.9
22/12/2023 00:00,VetGroup,Germany,Dogs,36,117.11
22/12/2023 00:00,VetGroup,Italy,Dogs,10,227.36
22/12/2023 00:00,VetGroup,Poland,Dogs,68,14.76
22/12/2023 00:00,VetGroup,Poland,Cats,15,7.51
26/12/2023 00:00,VetGroup,Portugal,Dogs,2,62.78
26/12/2023 00:00,VetGroup,Portugal,Cats,1,19.02
26/12/2023 00:00,VetGroup,Spain,Dogs,10,35.97
26/12/2023 00:00,VetGroup,Spain,Cats,1,24.9
26/12/2023 00:00,VetGroup,France,Dogs,7,108.18
26/12/2023 00:00,VetGroup,France,Cats,1,89.93
26/12/2023 00:00,VetGroup,Germany,Dogs,18,102.68
26/12/2023 00:00,VetGroup,Germany,Cats,1,36.66
26/12/2023 00:00,VetGroup,Italy,Dogs,4,52.94
26/12/2023 00:00,VetGroup,Italy,Cats,4,32.56
26/12/2023 00:00,VetGroup,Poland,Dogs,21,19.29
26/12/2023 00:00,VetGroup,Poland,Cats,4,11.28
27/12/2023 00:00,VetGroup,Portugal,Dogs,8,81.41
27/12/2023 00:00,VetGroup,Portugal,Cats,3,19.62
27/12/2023 00:00,VetGroup,Spain,Dogs,12,58.85
27/12/2023 00:00,VetGroup,Spain,Cats,1,8.24
27/12/2023 00:00,VetGroup,France,Dogs,52,123.01
27/12/2023 00:00,VetGroup,France,Cats,2,93.7
27/12/2023 00:00,VetGroup,Germany,Dogs,27,111.81
27/12/2023 00:00,VetGroup,Germany,Cats,1,140.88
27/12/2023 00:00,VetGroup,Italy,Dogs,9,40
27/12/2023 00:00,VetGroup,Italy,Cats,4,26.23
27/12/2023 00:00,VetGroup,Poland,Dogs,93,19.49
27/12/2023 00:00,VetGroup,Poland,Cats,12,9.44
28/12/2023 00:00,VetGroup,Portugal,Dogs,6,89.49
28/12/2023 00:00,VetGroup,Portugal,Cats,2,300.76
28/12/2023 00:00,VetGroup,Spain,Dogs,10,40.61
28/12/2023 00:00,VetGroup,France,Dogs,38,133.91
28/12/2023 00:00,VetGroup,France,Cats,1,1786.98
28/12/2023 00:00,VetGroup,Germany,Dogs,22,97.09
28/12/2023 00:00,VetGroup,Italy,Dogs,9,40.68
28/12/2023 00:00,VetGroup,Italy,Cats,3,71.08
28/12/2023 00:00,VetGroup,Poland,Dogs,61,18.29
28/12/2023 00:00,VetGroup,Poland,Cats,5,153.46
29/12/2023 00:00,VetGroup,Portugal,Dogs,6,156.43
29/12/2023 00:00,VetGroup,Portugal,Cats,2,32.55
29/12/2023 00:00,VetGroup,Spain,Dogs,10,48.15
29/12/2023 00:00,VetGroup,Spain,Cats,1,54.71
29/12/2023 00:00,VetGroup,France,Dogs,36,178.52
29/12/2023 00:00,VetGroup,France,Cats,2,47.81
29/12/2023 00:00,VetGroup,Germany,Dogs,24,207.54
29/12/2023 00:00,VetGroup,Germany,Cats,2,144.25
29/12/2023 00:00,VetGroup,Italy,Dogs,8,35.46
29/12/2023 00:00,VetGroup,Italy,Cats,3,24.26
29/12/2023 00:00,VetGroup,Poland,Dogs,66,15.18
29/12/2023 00:00,VetGroup,Poland,Cats,5,16.16
02/01/2024 00:00,VetGroup,Portugal,Dogs,8,123.05
02/01/2024 00:00,VetGroup,Portugal,Cats,2,39.82
02/01/2024 00:00,VetGroup,Spain,Dogs,9,42.82
02/01/2024 00:00,VetGroup,France,Dogs,35,152.32
02/01/2024 00:00,VetGroup,France,Cats,2,125.74
02/01/2024 00:00,VetGroup,Germany,Dogs,14,119.78
02/01/2024 00:00,VetGroup,Italy,Dogs,5,38.29
02/01/2024 00:00,VetGroup,Italy,Cats,5,91.53
02/01/2024 00:00,VetGroup,Poland,Dogs,84,16.84
02/01/2024 00:00,VetGroup,Poland,Cats,6,31.63
03/01/2024 00:00,VetGroup,Portugal,Dogs,5,72.82
03/01/2024 00:00,VetGroup,Portugal,Cats,2,39.32
03/01/2024 00:00,VetGroup,Spain,Dogs,8,34.88
03/01/2024 00:00,VetGroup,Spain,Cats,1,5.88
03/01/2024 00:00,VetGroup,France,Dogs,28,145.65
03/01/2024 00:00,VetGroup,France,Cats,3,155.57
03/01/2024 00:00,VetGroup,Germany,Dogs,19,123.01
03/01/2024 00:00,VetGroup,Germany,Cats,1,55.49
03/01/2024 00:00,VetGroup,Italy,Dogs,4,41.76
03/01/2024 00:00,VetGroup,Italy,Cats,3,27.93
03/01/2024 00:00,VetGroup,Poland,Dogs,56,19.45
03/01/2024 00:00,VetGroup,Poland,Cats,7,28.02
04/01/2024 00:00,VetGroup,Portugal,Dogs,6,118.51
04/01/2024 00:00,VetGroup,Portugal,Cats,2,38.95
04/01/2024 00:00,VetGroup,Spain,Dogs,11,51.93
04/01/2024 00:00,VetGroup,Spain,Cats,1,7.65
04/01/2024 00:00,VetGroup,France,Dogs,30,118.55
04/01/2024 00:00,VetGroup,France,Cats,2,78.03
04/01/2024 00:00,VetGroup,Germany,Dogs,20,121.89
04/01/2024 00:00,VetGroup,Germany,Cats,1,130.39
04/01/2024 00:00,VetGroup,Italy,Dogs,4,41.79
04/01/2024 00:00,VetGroup,Italy,Cats,4,26.82
04/01/2024 00:00,VetGroup,Poland,Dogs,56,24.71
04/01/2024 00:00,VetGroup,Poland,Cats,6,19.35
05/01/2024 00:00,VetGroup,Portugal,Dogs,5,71.88
05/01/2024 00:00,VetGroup,Portugal,Cats,1,26.35
05/01/2024 00:00,VetGroup,Spain,Dogs,10,43.96
05/01/2024 00:00,VetGroup,Spain,Cats,1,17.25
05/01/2024 00:00,VetGroup,France,Dogs,32,94.29
05/01/2024 00:00,VetGroup,France,Cats,1,116.94
05/01/2024 00:00,VetGroup,Germany,Dogs,30,100.21
05/01/2024 00:00,VetGroup,Germany,Cats,1,73.24
05/01/2024 00:00,VetGroup,Italy,Dogs,5,42.58
05/01/2024 00:00,VetGroup,Italy,Cats,3,24.08
05/01/2024 00:00,VetGroup,Poland,Dogs,59,16.88
05/01/2024 00:00,VetGroup,Poland,Cats,6,12.83
08/01/2024 00:00,VetGroup,Portugal,Dogs,8,67.95
08/01/2024 00:00,VetGroup,Portugal,Cats,1,27.45
08/01/2024 00:00,VetGroup,Spain,Dogs,11,57.31
08/01/2024 00:00,VetGroup,France,Dogs,33,102.37
08/01/2024 00:00,VetGroup,France,Cats,1,115.19
08/01/2024 00:00,VetGroup,Germany,Dogs,24,101.82
08/01/2024 00:00,VetGroup,Italy,Dogs,4,46.11
08/01/2024 00:00,VetGroup,Italy,Cats,5,26.85
08/01/2024 00:00,VetGroup,Poland,Dogs,67,14.16
08/01/2024 00:00,VetGroup,Poland,Cats,7,8.44
09/01/2024 00:00,VetGroup,Portugal,Dogs,7,183.88
09/01/2024 00:00,VetGroup,Portugal,Cats,1,26.02
09/01/2024 00:00,VetGroup,Spain,Dogs,12,66.26
09/01/2024 00:00,VetGroup,Spain,Cats,1,6.08
09/01/2024 00:00,VetGroup,France,Dogs,31,99.26
09/01/2024 00:00,VetGroup,France,Cats,1,96.25
09/01/2024 00:00,VetGroup,Germany,Dogs,22,106.19
09/01/2024 00:00,VetGroup,Italy,Dogs,4,49.01
09/01/2024 00:00,VetGroup,Italy,Cats,3,25.88
09/01/2024 00:00,VetGroup,Poland,Dogs,54,16.73
09/01/2024 00:00,VetGroup,Poland,Cats,7,6.64
10/01/2024 00:00,VetGroup,Portugal,Dogs,6,84.56
10/01/2024 00:00,VetGroup,Portugal,Cats,1,17.42
10/01/2024 00:00,VetGroup,Spain,Dogs,9,39.06
10/01/2024 00:00,VetGroup,Spain,Cats,1,5.88
10/01/2024 00:00,VetGroup,France,Dogs,32,111.04
10/01/2024 00:00,VetGroup,France,Cats,1,50.47
10/01/2024 00:00,VetGroup,Germany,Dogs,23,115.76
10/01/2024 00:00,VetGroup,Germany,Cats,1,215.29
10/01/2024 00:00,VetGroup,Italy,Dogs,4,33.46
10/01/2024 00:00,VetGroup,Italy,Cats,4,42.15
10/01/2024 00:00,VetGroup,Poland,Dogs,54,14.64
10/01/2024 00:00,VetGroup,Poland,Cats,6,6.22
11/01/2024 00:00,VetGroup,Portugal,Dogs,6,67.99
11/01/2024 00:00,VetGroup,Portugal,Cats,1,9.98
11/01/2024 00:00,VetGroup,Spain,Dogs,7,63.32
11/01/2024 00:00,VetGroup,Spain,Cats,2,4.54
11/01/2024 00:00,VetGroup,France,Dogs,30,93.66
11/01/2024 00:00,VetGroup,France,Cats,1,42.44
11/01/2024 00:00,VetGroup,Germany,Dogs,20,105.98
11/01/2024 00:00,VetGroup,Germany,Cats,1,71.57
11/01/2024 00:00,VetGroup,Italy,Dogs,3,41.94
11/01/2024 00:00,VetGroup,Italy,Cats,3,32.06
11/01/2024 00:00,VetGroup,Poland,Dogs,44,15.78
11/01/2024 00:00,VetGroup,Poland,Cats,9,4.22
12/01/2024 00:00,VetGroup,Portugal,Dogs,5,91.59
12/01/2024 00:00,VetGroup,Portugal,Cats,1,15.69
12/01/2024 00:00,VetGroup,Spain,Dogs,7,56.91
12/01/2024 00:00,VetGroup,Spain,Cats,1,772.94
12/01/2024 00:00,VetGroup,France,Dogs,32,101.96
12/01/2024 00:00,VetGroup,France,Cats,1,29.85
12/01/2024 00:00,VetGroup,Germany,Dogs,25,147.05
12/01/2024 00:00,VetGroup,Italy,Dogs,5,24.64
12/01/2024 00:00,VetGroup,Italy,Cats,4,30.28
12/01/2024 00:00,VetGroup,Poland,Dogs,53,16.41
12/01/2024 00:00,VetGroup,Poland,Cats,7,8.19
15/01/2024 00:00,VetGroup,Portugal,Dogs,8,143.78
15/01/2024 00:00,VetGroup,Spain,Dogs,13,47.62
15/01/2024 00:00,VetGroup,France,Dogs,41,117.34
15/01/2024 00:00,VetGroup,Germany,Dogs,25,120.77
15/01/2024 00:00,VetGroup,Italy,Dogs,4,44.68
15/01/2024 00:00,VetGroup,Italy,Cats,4,65.55
15/01/2024 00:00,VetGroup,Poland,Dogs,74,15.99
16/01/2024 00:00,VetGroup,Portugal,Dogs,6,79.13
16/01/2024 00:00,VetGroup,Spain,Dogs,9,42.69
16/01/2024 00:00,VetGroup,France,Dogs,30,111.26
16/01/2024 00:00,VetGroup,Germany,Dogs,24,115.38
16/01/2024 00:00,VetGroup,Italy,Dogs,6,37.04
16/01/2024 00:00,VetGroup,Italy,Cats,2,22.94
16/01/2024 00:00,VetGroup,Poland,Dogs,57,15.16
17/01/2024 00:00,VetGroup,Portugal,Dogs,5,70.04
17/01/2024 00:00,VetGroup,Spain,Dogs,11,112.87
17/01/2024 00:00,VetGroup,France,Dogs,28,106.58
17/01/2024 00:00,VetGroup,Germany,Dogs,20,103.41
17/01/2024 00:00,VetGroup,Italy,Dogs,3,177.86
17/01/2024 00:00,VetGroup,Italy,Cats,4,85.48
17/01/2024 00:00,VetGroup,Poland,Dogs,47,19.01
18/01/2024 00:00,VetGroup,Portugal,Dogs,5,66.44
18/01/2024 00:00,VetGroup,Spain,Dogs,9,99.74
18/01/2024 00:00,VetGroup,France,Dogs,29,105.19
18/01/2024 00:00,VetGroup,Germany,Dogs,21,96.7
18/01/2024 00:00,VetGroup,Italy,Dogs,4,165.69
18/01/2024 00:00,VetGroup,Italy,Cats,3,32.35
18/01/2024 00:00,VetGroup,Poland,Dogs,49,29.22
19/01/2024 00:00,VetGroup,Portugal,Dogs,5,92.69
19/01/2024 00:00,VetGroup,Spain,Dogs,11,53.76
19/01/2024 00:00,VetGroup,France,Dogs,30,99.76
19/01/2024 00:00,VetGroup,Germany,Dogs,30,88.01
19/01/2024 00:00,VetGroup,Italy,Dogs,4,107.55
19/01/2024 00:00,VetGroup,Italy,Cats,5,230
19/01/2024 00:00,VetGroup,Poland,Dogs,54,20.41
22/01/2024 00:00,VetGroup,Portugal,Dogs,7,78.16
22/01/2024 00:00,VetGroup,Spain,Dogs,11,61.59
22/01/2024 00:00,VetGroup,France,Dogs,38,92.79
22/01/2024 00:00,VetGroup,Germany,Dogs,26,127.22
22/01/2024 00:00,VetGroup,Italy,Dogs,5,92.01
22/01/2024 00:00,VetGroup,Italy,Cats,5,42.44
22/01/2024 00:00,VetGroup,Poland,Dogs,64,15.47
23/01/2024 00:00,VetGroup,Portugal,Dogs,5,58.58
23/01/2024 00:00,VetGroup,Spain,Dogs,9,58.39
23/01/2024 00:00,VetGroup,France,Dogs,26,92.28
23/01/2024 00:00,VetGroup,Germany,Dogs,22,112.51
23/01/2024 00:00,VetGroup,Italy,Dogs,3,66.44
23/01/2024 00:00,VetGroup,Italy,Cats,2,24.64
23/01/2024 00:00,VetGroup,Poland,Dogs,50,16.9
24/01/2024 00:00,VetGroup,Portugal,Dogs,5,79.26
24/01/2024 00:00,VetGroup,Spain,Dogs,7,49.26
24/01/2024 00:00,VetGroup,France,Dogs,26,95.31
24/01/2024 00:00,VetGroup,Germany,Dogs,23,102.68
24/01/2024 00:00,VetGroup,Italy,Dogs,4,55.39
24/01/2024 00:00,VetGroup,Italy,Cats,2,37.06
24/01/2024 00:00,VetGroup,Poland,Dogs,47,14.75
25/01/2024 00:00,VetGroup,Portugal,Dogs,5,69.08
25/01/2024 00:00,VetGroup,Spain,Dogs,10,49.55
25/01/2024 00:00,VetGroup,France,Dogs,29,94.69
25/01/2024 00:00,VetGroup,Germany,Dogs,28,134.74
25/01/2024 00:00,VetGroup,Italy,Dogs,5,47.95
25/01/2024 00:00,VetGroup,Italy,Cats,3,34.54
25/01/2024 00:00,VetGroup,Poland,Dogs,54,13.72
26/01/2024 00:00,VetGroup,Portugal,Dogs,5,87.69
26/01/2024 00:00,VetGroup,Spain,Dogs,10,97.95
26/01/2024 00:00,VetGroup,France,Dogs,32,90.73
26/01/2024 00:00,VetGroup,Germany,Dogs,24,103.2
26/01/2024 00:00,VetGroup,Italy,Dogs,6,51.93
26/01/2024 00:00,VetGroup,Italy,Cats,4,36.61
26/01/2024 00:00,VetGroup,Poland,Dogs,60,13.35
29/01/2024 00:00,VetGroup,Portugal,Dogs,8,95.22
29/01/2024 00:00,VetGroup,Spain,Dogs,14,53.88
29/01/2024 00:00,VetGroup,France,Dogs,34,99.24
29/01/2024 00:00,VetGroup,Germany,Dogs,23,157.22
29/01/2024 00:00,VetGroup,Italy,Dogs,5,59.72
29/01/2024 00:00,VetGroup,Italy,Cats,4,20.95
29/01/2024 00:00,VetGroup,Poland,Dogs,73,13.62
30/01/2024 00:00,VetGroup,Portugal,Dogs,5,68.81
30/01/2024 00:00,VetGroup,Spain,Dogs,10,51.2
30/01/2024 00:00,VetGroup,France,Dogs,36,105.86
30/01/2024 00:00,VetGroup,Germany,Dogs,25,106.54
30/01/2024 00:00,VetGroup,Italy,Dogs,4,45.08
30/01/2024 00:00,VetGroup,Italy,Cats,4,37.28
30/01/2024 00:00,VetGroup,Poland,Dogs,62,14.2
31/01/2024 00:00,VetGroup,Portugal,Dogs,6,60.05
31/01/2024 00:00,VetGroup,Spain,Dogs,18,35.52
31/01/2024 00:00,VetGroup,France,Dogs,41,86.32
31/01/2024 00:00,VetGroup,Germany,Dogs,27,114.02
31/01/2024 00:00,VetGroup,Italy,Dogs,7,42.19
31/01/2024 00:00,VetGroup,Italy,Cats,4,30.22
31/01/2024 00:00,VetGroup,Poland,Dogs,69,12.72
01/02/2024 00:00,VetGroup,Portugal,Dogs,7,57.61
01/02/2024 00:00,VetGroup,Spain,Dogs,9,60.4
01/02/2024 00:00,VetGroup,France,Dogs,36,97.36
01/02/2024 00:00,VetGroup,Germany,Dogs,27,85.67
01/02/2024 00:00,VetGroup,Italy,Dogs,4,45.37
01/02/2024 00:00,VetGroup,Italy,Cats,3,31.65
01/02/2024 00:00,VetGroup,Poland,Dogs,79,11.89
02/02/2024 00:00,VetGroup,Portugal,Dogs,6,78.93
02/02/2024 00:00,VetGroup,Spain,Dogs,13,55.19
02/02/2024 00:00,VetGroup,France,Dogs,33,107.31
02/02/2024 00:00,VetGroup,Germany,Dogs,26,93.35
02/02/2024 00:00,VetGroup,Italy,Dogs,6,41.22
02/02/2024 00:00,VetGroup,Italy,Cats,4,49.85
02/02/2024 00:00,VetGroup,Poland,Dogs,66,13.46
05/02/2024 00:00,VetGroup,Portugal,Dogs,10,109.98
05/02/2024 00:00,VetGroup,Spain,Dogs,14,62.14
05/02/2024 00:00,VetGroup,France,Dogs,37,170.31
05/02/2024 00:00,VetGroup,Germany,Dogs,26,97.61
05/02/2024 00:00,VetGroup,Italy,Dogs,6,46.49
05/02/2024 00:00,VetGroup,Italy,Cats,5,40.64
05/02/2024 00:00,VetGroup,Poland,Dogs,87,16.36
06/02/2024 00:00,VetGroup,Portugal,Dogs,6,59.99
06/02/2024 00:00,VetGroup,Spain,Dogs,8,50
06/02/2024 00:00,VetGroup,France,Dogs,30,97.74
06/02/2024 00:00,VetGroup,Germany,Dogs,22,100.08
06/02/2024 00:00,VetGroup,Italy,Dogs,2,405.59
06/02/2024 00:00,VetGroup,Italy,Cats,2,20.91
06/02/2024 00:00,VetGroup,Poland,Dogs,59,21.86
07/02/2024 00:00,VetGroup,Portugal,Dogs,6,110.61
07/02/2024 00:00,VetGroup,Spain,Dogs,11,99.83
07/02/2024 00:00,VetGroup,France,Dogs,32,173.11
07/02/2024 00:00,VetGroup,Germany,Dogs,24,234.88
07/02/2024 00:00,VetGroup,Italy,Dogs,4,62.99
07/02/2024 00:00,VetGroup,Italy,Cats,3,79.49
07/02/2024 00:00,VetGroup,Poland,Dogs,72,17.89
08/02/2024 00:00,VetGroup,Portugal,Dogs,5,122.59
08/02/2024 00:00,VetGroup,Spain,Dogs,9,132.1
08/02/2024 00:00,VetGroup,France,Dogs,27,239.05
08/02/2024 00:00,VetGroup,Germany,Dogs,20,337.87
08/02/2024 00:00,VetGroup,Italy,Dogs,5,64.46
08/02/2024 00:00,VetGroup,Italy,Cats,3,23.49
08/02/2024 00:00,VetGroup,Poland,Dogs,52,25.82
09/02/2024 00:00,VetGroup,Portugal,Dogs,5,64.36
09/02/2024 00:00,VetGroup,Spain,Dogs,10,104.84
09/02/2024 00:00,VetGroup,France,Dogs,33,111.32
09/02/2024 00:00,VetGroup,Germany,Dogs,23,121.71
09/02/2024 00:00,VetGroup,Italy,Dogs,8,34.21
09/02/2024 00:00,VetGroup,Italy,Cats,4,51.76
09/02/2024 00:00,VetGroup,Poland,Dogs,55,16.74
12/02/2024 00:00,VetGroup,Portugal,Dogs,8,80.92
12/02/2024 00:00,VetGroup,Spain,Dogs,8,78.73
12/02/2024 00:00,VetGroup,France,Dogs,33,113.08
12/02/2024 00:00,VetGroup,Germany,Dogs,17,123.7
12/02/2024 00:00,VetGroup,Italy,Dogs,3,76.97
12/02/2024 00:00,VetGroup,Italy,Cats,2,63.02
12/02/2024 00:00,VetGroup,Poland,Dogs,68,15.32
13/02/2024 00:00,VetGroup,Portugal,Dogs,6,84.88
13/02/2024 00:00,VetGroup,Spain,Dogs,8,82.55
13/02/2024 00:00,VetGroup,France,Dogs,26,106.32
13/02/2024 00:00,VetGroup,Germany,Dogs,18,121.25
13/02/2024 00:00,VetGroup,Italy,Dogs,5,56.91
13/02/2024 00:00,VetGroup,Italy,Cats,3,37.12
13/02/2024 00:00,VetGroup,Poland,Dogs,49,15.43
14/02/2024 00:00,VetGroup,Portugal,Dogs,6,99.56
14/02/2024 00:00,VetGroup,Spain,Dogs,9,41.55
14/02/2024 00:00,VetGroup,France,Dogs,24,136.98
14/02/2024 00:00,VetGroup,Germany,Dogs,18,125.69
14/02/2024 00:00,VetGroup,Italy,Dogs,4,107.1
14/02/2024 00:00,VetGroup,Italy,Cats,3,58.11
14/02/2024 00:00,VetGroup,Poland,Dogs,45,15.81
15/02/2024 00:00,VetGroup,Portugal,Dogs,5,75.62
15/02/2024 00:00,VetGroup,Spain,Dogs,7,74.44
15/02/2024 00:00,VetGroup,France,Dogs,32,119.19
15/02/2024 00:00,VetGroup,Germany,Dogs,21,159.08
15/02/2024 00:00,VetGroup,Italy,Dogs,4,71.06
15/02/2024 00:00,VetGroup,Italy,Cats,2,24.49
15/02/2024 00:00,VetGroup,Poland,Dogs,52,14.29
16/02/2024 00:00,VetGroup,Portugal,Dogs,5,77.95
16/02/2024 00:00,VetGroup,Spain,Dogs,8,71.19
16/02/2024 00:00,VetGroup,France,Dogs,30,106.36
16/02/2024 00:00,VetGroup,Germany,Dogs,24,114.74
16/02/2024 00:00,VetGroup,Italy,Dogs,6,45.87
16/02/2024 00:00,VetGroup,Italy,Cats,4,35.11
16/02/2024 00:00,VetGroup,Poland,Dogs,52,12.75
19/02/2024 00:00,VetGroup,Portugal,Dogs,7,76.38
19/02/2024 00:00,VetGroup,Spain,Dogs,7,60.17
19/02/2024 00:00,VetGroup,France,Dogs,33,108.05
19/02/2024 00:00,VetGroup,Germany,Dogs,19,114.04
19/02/2024 00:00,VetGroup,Italy,Dogs,3,73.31
19/02/2024 00:00,VetGroup,Italy,Cats,3,24.82
19/02/2024 00:00,VetGroup,Poland,Dogs,57,15.67
20/02/2024 00:00,VetGroup,Portugal,Dogs,5,64.87
20/02/2024 00:00,VetGroup,Spain,Dogs,11,22.38
20/02/2024 00:00,VetGroup,France,Dogs,27,96.94
20/02/2024 00:00,VetGroup,Germany,Dogs,24,108.88
20/02/2024 00:00,VetGroup,Italy,Dogs,5,61.06
20/02/2024 00:00,VetGroup,Italy,Cats,3,117.94
20/02/2024 00:00,VetGroup,Poland,Dogs,53,14.88
21/02/2024 00:00,VetGroup,Portugal,Dogs,4,52.41
21/02/2024 00:00,VetGroup,Spain,Dogs,9,40.51
21/02/2024 00:00,VetGroup,France,Dogs,23,105.99
21/02/2024 00:00,VetGroup,Germany,Dogs,22,104.68
21/02/2024 00:00,VetGroup,Italy,Dogs,6,56.44
21/02/2024 00:00,VetGroup,Italy,Cats,4,41.94
21/02/2024 00:00,VetGroup,Poland,Dogs,46,14.02
22/02/2024 00:00,VetGroup,Portugal,Dogs,5,92.23
22/02/2024 00:00,VetGroup,Spain,Dogs,7,38.52
22/02/2024 00:00,VetGroup,France,Dogs,26,107.66
22/02/2024 00:00,VetGroup,Germany,Dogs,25,108.87
22/02/2024 00:00,VetGroup,Italy,Dogs,5,54.34
22/02/2024 00:00,VetGroup,Italy,Cats,4,89.19
22/02/2024 00:00,VetGroup,Poland,Dogs,47,15.21
23/02/2024 00:00,VetGroup,Portugal,Dogs,5,64.08
23/02/2024 00:00,VetGroup,Spain,Dogs,9,73.31
23/02/2024 00:00,VetGroup,France,Dogs,29,113.79
23/02/2024 00:00,VetGroup,Germany,Dogs,25,122.87
23/02/2024 00:00,VetGroup,Italy,Dogs,7,49.12
23/02/2024 00:00,VetGroup,Italy,Cats,3,32.81
23/02/2024 00:00,VetGroup,Poland,Dogs,56,14.06
26/02/2024 00:00,VetGroup,Portugal,Dogs,7,62.47
26/02/2024 00:00,VetGroup,Spain,Dogs,11,51.34
26/02/2024 00:00,VetGroup,France,Dogs,31,111.62
26/02/2024 00:00,VetGroup,Germany,Dogs,24,805.19
26/02/2024 00:00,VetGroup,Italy,Dogs,7,47.49
26/02/2024 00:00,VetGroup,Italy,Cats,3,58.62
26/02/2024 00:00,VetGroup,Poland,Dogs,66,15.64
27/02/2024 00:00,VetGroup,Portugal,Dogs,5,56.88
27/02/2024 00:00,VetGroup,Spain,Dogs,10,56.62
27/02/2024 00:00,VetGroup,France,Dogs,31,106.11
27/02/2024 00:00,VetGroup,Germany,Dogs,24,118.81
27/02/2024 00:00,VetGroup,Italy,Dogs,5,44.82
27/02/2024 00:00,VetGroup,Italy,Cats,4,60.56
27/02/2024 00:00,VetGroup,Poland,Dogs,61,14.47
28/02/2024 00:00,VetGroup,Portugal,Dogs,5,88.46
28/02/2024 00:00,VetGroup,Spain,Dogs,12,40.22
28/02/2024 00:00,VetGroup,France,Dogs,33,140.41
28/02/2024 00:00,VetGroup,Germany,Dogs,27,173.06
28/02/2024 00:00,VetGroup,Italy,Dogs,8,32.74
28/02/2024 00:00,VetGroup,Italy,Cats,3,26.72
28/02/2024 00:00,VetGroup,Poland,Dogs,59,17.98
29/02/2024 00:00,VetGroup,Portugal,Dogs,7,59.37
29/02/2024 00:00,VetGroup,Spain,Dogs,14,44.59
29/02/2024 00:00,VetGroup,France,Dogs,46,106.23
29/02/2024 00:00,VetGroup,Germany,Dogs,27,102.19
29/02/2024 00:00,VetGroup,Italy,Dogs,6,46.5
29/02/2024 00:00,VetGroup,Italy,Cats,3,44.37
29/02/2024 00:00,VetGroup,Poland,Dogs,71,13.81
01/03/2024 00:00,VetGroup,Portugal,Dogs,6,69.09
01/03/2024 00:00,VetGroup,Spain,Dogs,14,34.74
01/03/2024 00:00,VetGroup,France,Dogs,36,110.01
01/03/2024 00:00,VetGroup,Germany,Dogs,29,130.05
01/03/2024 00:00,VetGroup,Italy,Dogs,7,48.02
01/03/2024 00:00,VetGroup,Italy,Cats,3,25.95
01/03/2024 00:00,VetGroup,Poland,Dogs,78,14.34
04/03/2024 00:00,VetGroup,Portugal,Dogs,10,61.28
04/03/2024 00:00,VetGroup,Spain,Dogs,13,113.66
